country_code,channel,age,aadhar_gender,occupation,pincode,annual_income,marital_status,networth,source_of_funds,txn_amount_tot,user_count
SG,ECOM/POS,29,F,Salaried,500089,4999999,Married,5000000,Salary,715.93,1
SG,ECOM/POS,29,F,Salaried,500089,4999999,Married,20000000,Salary,2968.33999999999,1
SG,ECOM/POS,29,F,Salaried,560024,4999999,Married,500000,Salary,9107.64,1
SG,ECOM/POS,29,F,Salaried,560035,4999999,Married,3000000,Salary,92024.6499999999,2
SG,ECOM/POS,29,F,Salaried,560035,4999999,Married,10000000,Salary,221.59,1
SG,ECOM/POS,29,F,Salaried,560035,4999999,Unmarried,3000000,Salary,30207.0499999999,1
SG,ECOM/POS,29,F,Salaried,560037,999999,Married,3000000,Salary,32045.6999999999,1
SG,ECOM/POS,29,F,Salaried,560064,4999999,Married,10000000,Salary,19397.52,1
SG,ECOM/POS,29,F,Salaried,560066,4999999,Married,1500000,Salary,9895.42,1
SG,ECOM/POS,29,F,Salaried,560068,299999,Married,1500000,Salary,103906.06,1
SG,ECOM/POS,29,F,Salaried,560068,4999999,Married,3000000,Salary,36972.78,1
SG,ECOM/POS,29,F,Salaried,560076,999999,Married,1500000,Salary,496.74,1
SG,ECOM/POS,29,F,Salaried,560076,4999999,Unmarried,1500000,Salary,16859.8399999999,1
SG,ECOM/POS,29,F,Salaried,560095,999999,Married,3000000,Salary,7067.7,1
SG,ECOM/POS,29,F,Salaried,560103,999999,Married,3000000,Salary,8315.11,1
SG,ECOM/POS,29,F,Salaried,575004,4999999,Married,1500000,Salary,14685.65,1
SG,ECOM/POS,29,F,Salaried,576201,999999,Married,500000,Salary,95607.1899999999,1
SG,ECOM/POS,29,F,Salaried,600078,4999999,Married,3000000,Salary,24757.89,1
SG,ECOM/POS,29,F,Salaried,625009,999999,Unmarried,500000,Salary,518.82,1
SG,ECOM/POS,29,F,Salaried,641038,499999,Married,3000000,Salary,9373.39,1
SG,ECOM/POS,29,F,Salaried,680683,999999,Unmarried,3000000,Salary,11004.77,1
SG,ECOM/POS,29,F,Salaried,700075,999999,Unmarried,1500000,Salary,185.37,1
SG,ECOM/POS,29,F,Salaried,713324,999999,Unmarried,500000,Salary,376.08,1
SG,ECOM/POS,29,F,Salaried,721137,999999,Unmarried,3000000,Salary,5873.6,1
SG,ECOM/POS,29,F,Salaried,737101,999999,Unmarried,500000,Salary,58452.14,1
SG,ECOM/POS,29,F,Salaried,781032,299999,Unmarried,5000000,Salary,123.67,1
SG,ECOM/POS,29,F,Self Employed Non-Professional,208010,299999,Married,500000,Other,741.53,1
SG,ECOM/POS,29,F,Self Employed Non-Professional,411057,49999,Married,500000,Business Proceeds,3750.93999999999,1
SG,ECOM/POS,29,F,Self Employed Non-Professional,560061,499999,Unmarried,3000000,Business Proceeds,118121.499999999,1
SG,ECOM/POS,29,F,Self Employed Professional,248001,149999,Unmarried,1500000,Saving,53897.0099999999,1
SG,ECOM/POS,29,F,Self Employed Professional,272001,4999999,Unmarried,20000000,Business Proceeds,9130.88,1
SG,ECOM/POS,29,F,Self Employed Professional,400012,49999,Married,1500000,Salary,2641.25,1
SG,ECOM/POS,29,F,Self Employed Professional,422009,299999,Married,1500000,Business Proceeds,3778.46,1
SG,ECOM/POS,29,F,Self Employed Professional,500040,999999,Unmarried,3000000,Business Proceeds,15937.1,1
SG,ECOM/POS,29,F,Self Employed Professional,500075,999999,Married,100000000,Business Proceeds,4860.09,1
SG,ECOM/POS,29,F,Self Employed Professional,522501,4999999,Married,10000000,Professional Fee,9367.49,1
SG,ECOM/POS,29,F,Student,560076,49999,Unmarried,1500000,Other,6360.56,1
SG,ECOM/POS,29,F,Student,673570,499999,Unmarried,1500000,Saving,34124.89,1
SG,ECOM/POS,29,F,Student,683522,49999,Married,500000,Saving,6234.36,1
SG,ECOM/POS,29,M,Builders And Real Estate,587313,999999,Married,3000000,Business Proceeds,11453.09,1
SG,ECOM/POS,29,M,Salaried,110015,4999999,Married,1500000,Salary,28124.2199999999,1
SG,ECOM/POS,29,M,Salaried,110025,999999,Unmarried,1500000,Salary,11559.5399999999,1
SG,ECOM/POS,29,M,Salaried,110035,4999999,Unmarried,5000000,Salary,3932.38,1
SG,ECOM/POS,29,M,Salaried,110045,4999999,Unmarried,10000000,Salary,33893.43,1
SG,ECOM/POS,29,M,Salaried,110048,4999999,Married,5000000,Salary,25640.54,1
SG,ECOM/POS,29,M,Salaried,110063,4999999,Married,3000000,Salary,694.24,1
SG,ECOM/POS,29,M,Salaried,110075,4999999,Unmarried,500000,Salary,33932.95,1
SG,ECOM/POS,29,M,Salaried,110095,4999999,Unmarried,5000000,Salary,2001.12,1
SG,ECOM/POS,29,M,Salaried,121002,4999999,Married,1500000,Salary,33981.45,1
SG,ECOM/POS,29,M,Salaried,122001,149999,Married,500000,Salary,1137.07,1
SG,ECOM/POS,29,M,Salaried,122002,4999999,Unmarried,20000000,Salary,29341.34,1
SG,ECOM/POS,29,M,Salaried,122003,4999999,Unmarried,500000,Salary,98733.12,1
SG,ECOM/POS,29,M,Salaried,122003,4999999,Unmarried,3000000,Salary,36824.89,1
SG,ECOM/POS,29,M,Salaried,122003,4999999,Unmarried,5000000,Salary,99352.56,1
SG,ECOM/POS,29,M,Salaried,122010,499999,Unmarried,500000,Salary,11224.59,1
SG,ECOM/POS,29,M,Salaried,124001,999999,Unmarried,1500000,Salary,17904.44,2
SG,ECOM/POS,29,M,Salaried,124001,4999999,Unmarried,500000,Salary,2037.63,1
SG,ECOM/POS,29,M,Salaried,124507,4999999,Unmarried,5000000,Salary,4095.41,1
SG,ECOM/POS,29,M,Salaried,134003,499999,Married,20000000,Salary,15878.4199999999,1
SG,ECOM/POS,29,M,Salaried,140603,4999999,Married,5000000,Salary,5259.55999999999,1
SG,ECOM/POS,29,M,Salaried,145001,4999999,Married,1500000,Salary,36738,1
SG,ECOM/POS,29,M,Salaried,152107,4999999,Married,3000000,Salary,12972.43,1
SG,ECOM/POS,29,M,Salaried,201014,4999999,Married,5000000,Salary,17485.4899999999,1
SG,ECOM/POS,29,M,Salaried,201301,4999999,Married,3000000,Salary,35574.46,1
SG,ECOM/POS,29,M,Salaried,201318,4999999,Unmarried,3000000,Salary,49.19,1
SG,ECOM/POS,29,M,Salaried,244901,999999,Unmarried,5000000,Salary,13964.49,1
SG,ECOM/POS,29,M,Salaried,250004,5000000,Unmarried,1500000,Salary,853.46,1
SG,ECOM/POS,29,M,Salaried,301001,4999999,Unmarried,10000000,Salary,25249.37,1
SG,ECOM/POS,29,M,Salaried,305901,4999999,Married,1500000,Salary,12149.74,1
SG,ECOM/POS,29,M,Salaried,313001,4999999,Married,1500000,Salary,1439.02,1
SG,ECOM/POS,29,M,Salaried,361001,499999,Married,5000000,Saving,483861.43,1
SG,ECOM/POS,29,M,Salaried,382305,4999999,Married,1500000,Salary,1844.47,1
SG,ECOM/POS,29,M,Salaried,382350,4999999,Unmarried,3000000,Salary,13486.81,1
SG,ECOM/POS,29,M,Salaried,400004,4999999,Unmarried,10000000,Salary,39421.75,1
SG,ECOM/POS,29,M,Salaried,400013,4999999,Married,10000000,Salary,9811.36999999999,1
SG,ECOM/POS,29,M,Salaried,400016,4999999,Unmarried,5000000,Salary,3758.66,1
SG,ECOM/POS,29,M,Salaried,400031,4999999,Unmarried,5000000,Salary,4700.5,1
SG,ECOM/POS,29,M,Salaried,400064,4999999,Married,10000000,Salary,17207.64,1
SG,ECOM/POS,29,M,Salaried,400078,4999999,Unmarried,500000,Salary,3575.62,1
SG,ECOM/POS,29,M,Salaried,400093,999999,Unmarried,3000000,Salary,115538.59,1
SG,ECOM/POS,29,M,Salaried,400103,999999,Married,40000000,Salary,48404.6599999999,1
SG,ECOM/POS,29,M,Salaried,400607,4999999,Unmarried,10000000,Salary,19498.71,1
SG,ECOM/POS,29,M,Salaried,400615,149999,Married,500000,Salary,51602.29,1
SG,ECOM/POS,29,M,Salaried,400615,4999999,Married,10000000,Salary,3037.25,1
SG,ECOM/POS,29,M,Salaried,400706,999999,Unmarried,1500000,Salary,523.819999999999,1
SG,ECOM/POS,29,M,Salaried,401107,499999,Married,1500000,Salary,1341.03,1
SG,ECOM/POS,29,M,Salaried,411011,299999,Married,1500000,Salary,159.86,1
SG,ECOM/POS,29,M,Salaried,411015,4999999,Married,10000000,Inheritance,498.21,1
SG,ECOM/POS,29,M,Salaried,411037,4999999,Unmarried,5000000,Salary,119227.12,1
SG,ECOM/POS,29,M,Salaried,411043,999999,Married,5000000,Salary,38200.73,1
SG,ECOM/POS,29,M,Salaried,411043,4999999,Married,500000,Salary,2631.41,1
SG,ECOM/POS,29,M,Salaried,411045,4999999,Unmarried,3000000,Salary,90545.73,1
SG,ECOM/POS,29,M,Salaried,411057,4999999,Unmarried,1500000,Salary,7599.44,1
SG,ECOM/POS,29,M,Salaried,424002,999999,Married,5000000,Salary,82.94,1
SG,ECOM/POS,29,M,Salaried,452001,999999,Married,3000000,Saving,1848.29999999999,1
SG,ECOM/POS,29,M,Salaried,452009,4999999,Unmarried,5000000,Salary,1001.62,1
SG,ECOM/POS,29,M,Salaried,462036,499999,Married,1500000,Salary,42245.5,1
SG,ECOM/POS,29,M,Salaried,474020,499999,Married,500000,Saving,665.24,1
SG,ECOM/POS,29,M,Salaried,483501,4999999,Unmarried,5000000,Salary,9443.5,1
SG,ECOM/POS,29,M,Salaried,500032,4999999,Married,5000000,Salary,2809.75,1
SG,ECOM/POS,29,M,Salaried,500049,4999999,Unmarried,5000000,Salary,32838.53,1
SG,ECOM/POS,29,M,Salaried,500081,4999999,Married,1500000,Salary,2527.55,1
SG,ECOM/POS,29,M,Salaried,500089,4999999,Married,5000000,Salary,981.93,1
SG,ECOM/POS,29,M,Salaried,520007,499999,Married,500000,Salary,12856.6199999999,1
SG,ECOM/POS,29,M,Salaried,521001,499999,Unmarried,1500000,Salary,9672.335,1
SG,ECOM/POS,29,M,Salaried,521241,999999,Married,10000000,Salary,1925.41,1
SG,ECOM/POS,29,M,Salaried,522501,4999999,Married,1500000,Salary,2718.2,1
SG,ECOM/POS,29,M,Salaried,530046,4999999,Married,10000000,Salary,26925.87,1
SG,ECOM/POS,29,M,Salaried,533005,4999999,Married,1500000,Salary,36303.0199999999,1
SG,ECOM/POS,29,M,Salaried,560033,4999999,Unmarried,3000000,Salary,372956.09,1
SG,ECOM/POS,29,M,Salaried,560037,4999999,Married,5000000,Salary,47707.54,1
SG,ECOM/POS,29,M,Salaried,560048,4999999,Unmarried,1500000,Salary,6817.07,1
SG,ECOM/POS,29,M,Salaried,560056,4999999,Married,10000000,Salary,3708.25999999999,1
SG,ECOM/POS,29,M,Salaried,560062,4999999,Married,5000000,Salary,2855.25999999999,1
SG,ECOM/POS,29,M,Salaried,560064,4999999,Unmarried,3000000,Salary,67747.44,1
SG,ECOM/POS,29,M,Salaried,560066,4999999,Married,5000000,Salary,96357.7099999999,1
SG,ECOM/POS,29,M,Salaried,560067,4999999,Unmarried,1500000,Salary,1251.26,1
SG,ECOM/POS,29,M,Salaried,560068,4999999,Married,10000000,Salary,33291.09,1
SG,ECOM/POS,29,M,Salaried,560075,4999999,Unmarried,1500000,Salary,7376.03999999999,1
SG,ECOM/POS,29,M,Salaried,560076,4999999,Married,3000000,Salary,30985.07,2
SG,ECOM/POS,29,M,Salaried,560078,999999,Married,10000000,Salary,21083.8,1
SG,ECOM/POS,29,M,Salaried,560078,4999999,Married,10000000,Salary,1680.05,1
SG,ECOM/POS,29,M,Salaried,560091,4999999,Married,10000000,Salary,4027.27,1
SG,ECOM/POS,29,M,Salaried,560100,4999999,Married,3000000,Salary,13814.71,1
SG,ECOM/POS,29,M,Salaried,560100,4999999,Married,5000000,Salary,8030.47,1
SG,ECOM/POS,29,M,Salaried,571602,999999,Unmarried,1500000,Salary,2357.04,1
SG,ECOM/POS,29,M,Salaried,600091,4999999,Unmarried,1500000,Salary,7372.91,1
SG,ECOM/POS,29,M,Salaried,600093,4999999,Unmarried,10000000,Salary,23224.67,1
SG,ECOM/POS,29,M,Salaried,603202,4999999,Married,10000000,Salary,3964.5,1
SG,ECOM/POS,29,M,Salaried,641021,299999,Unmarried,500000,Salary,1557.26,1
SG,ECOM/POS,29,M,Salaried,711102,4999999,Unmarried,1500000,Salary,30507.2299999999,1
SG,ECOM/POS,29,M,Salaried,711204,499999,Unmarried,1500000,Salary,39755,1
SG,ECOM/POS,29,M,Salaried,721448,999999,Married,1500000,Salary,29104.57,1
SG,ECOM/POS,29,M,Salaried,734101,4999999,Unmarried,1500000,Salary,98057.18,1
SG,ECOM/POS,29,M,Salaried,751002,4999999,Married,500000,Salary,1019.81,1
SG,ECOM/POS,29,M,Salaried,751021,4999999,Married,1500000,Salary,13731.63,1
SG,ECOM/POS,29,M,Salaried,799006,999999,Unmarried,500000,Salary,3140.8,1
SG,ECOM/POS,29,M,Salaried,800016,999999,Married,500000,Salary,12904.11,1
SG,ECOM/POS,29,M,Salaried,815301,999999,Unmarried,5000000,Salary,1270.99,1
SG,ECOM/POS,29,M,Salaried,853203,499999,Unmarried,3000000,Salary,17139.2,1
SG,ECOM/POS,29,M,Self Employed Non-Professional,401101,299999,Married,500000,Business Proceeds,4820.21,1
SG,ECOM/POS,29,M,Self Employed Non-Professional,452012,299999,Married,500000,Investments,191.73,1
SG,ECOM/POS,29,M,Self Employed Non-Professional,452016,999999,Married,20000000,Business Proceeds,9831.91,1
SG,ECOM/POS,29,M,Self Employed Non-Professional,521175,999999,Married,3000000,Other,10908.28,1
SG,ECOM/POS,29,M,Self Employed Non-Professional,534003,499999,Married,40000000,Business Proceeds,10159.25,1
SG,ECOM/POS,29,M,Self Employed Non-Professional,560004,999999,Married,20000000,Business Proceeds,81091.2999999999,1
SG,ECOM/POS,29,M,Self Employed Non-Professional,560041,499999,Married,1500000,Business Proceeds,16586.2,1
SG,ECOM/POS,29,M,Self Employed Non-Professional,560086,4999999,Married,10000000,Business Proceeds,1662.46999999999,1
SG,ECOM/POS,29,M,Self Employed Non-Professional,800008,999999,Unmarried,5000000,Saving,430.16,1
SG,ECOM/POS,29,M,Self Employed Professional,122001,999999,Married,250000000,Business Proceeds,2013.57,1
SG,ECOM/POS,29,M,Self Employed Professional,125001,299999,Married,500000,Business Proceeds,40885.34,1
SG,ECOM/POS,29,M,Self Employed Professional,148023,4999999,Married,5000000,Business Proceeds,249.22,1
SG,ECOM/POS,29,M,Self Employed Professional,148106,499999,Unmarried,1500000,Saving,130.6,1
SG,ECOM/POS,29,M,Self Employed Professional,201017,999999,Unmarried,3000000,Saving,1203.19,1
SG,ECOM/POS,29,M,Self Employed Professional,201204,299999,Married,500000,Business Proceeds,9188.2,1
SG,ECOM/POS,29,M,Self Employed Professional,208001,999999,Married,3000000,Salary,158040.12,1
SG,ECOM/POS,29,M,Self Employed Professional,208012,5000000,Married,10000000,Business Proceeds,442.67,1
SG,ECOM/POS,29,M,Self Employed Professional,263139,999999,Unmarried,3000000,Professional Fee,3490.27999999999,1
SG,ECOM/POS,29,M,Self Employed Professional,380002,4999999,Married,250000000,Business Proceeds,6823.65,1
SG,ECOM/POS,29,M,Self Employed Professional,395001,999999,Unmarried,5000000,Business Proceeds,42701.5999999999,1
SG,ECOM/POS,29,M,Self Employed Professional,395007,999999,Married,3000000,Business Proceeds,20474.39,1
SG,ECOM/POS,29,M,Self Employed Professional,395009,999999,Married,80000000,Business Proceeds,11022.52,1
SG,ECOM/POS,29,M,Self Employed Professional,400605,499999,Married,1500000,Business Proceeds,796.2,1
SG,ECOM/POS,29,M,Self Employed Professional,400709,499999,Married,1500000,Salary,16686.71,1
SG,ECOM/POS,29,M,Self Employed Professional,416012,499999,Married,1500000,Business Proceeds,485.719999999999,1
SG,ECOM/POS,29,M,Self Employed Professional,421305,499999,Unmarried,3000000,Investments,448.63,1
SG,ECOM/POS,29,M,Self Employed Professional,492001,999999,Unmarried,5000000,Business Proceeds,7070.96999999999,1
SG,ECOM/POS,29,M,Self Employed Professional,500008,999999,Married,5000000,Business Proceeds,261.12,1
SG,ECOM/POS,29,M,Self Employed Professional,560011,499999,Unmarried,20000000,Business Proceeds,4466,1
SG,ECOM/POS,29,M,Self Employed Professional,560018,499999,Married,1500000,Business Proceeds,24178.95,1
SG,ECOM/POS,29,M,Self Employed Professional,560062,999999,Unmarried,5000000,Saving,99667.77,1
SG,ECOM/POS,29,M,Self Employed Professional,560066,999999,Unmarried,3000000,Business Proceeds,137235.87,1
SG,ECOM/POS,29,M,Self Employed Professional,560068,999999,Married,5000000,Business Proceeds,8981.31,1
SG,ECOM/POS,29,M,Self Employed Professional,560102,4999999,Married,20000000,Business Proceeds,368.69,1
SG,ECOM/POS,29,M,Self Employed Professional,580032,999999,Married,3000000,Professional Fee,46993.2999999999,1
SG,ECOM/POS,29,M,Self Employed Professional,700050,299999,Unmarried,500000,Professional Fee,10277.69,1
SG,ECOM/POS,29,M,Self Employed Professional,722101,499999,Married,500000,Business Proceeds,16645.08,1
SG,ECOM/POS,29,M,Self Employed Professional,782435,499999,Unmarried,500000,Business Proceeds,44355.38,1
SG,ECOM/POS,29,M,Self Employed Professional,786125,499999,Married,3000000,Other,19192.41,1
SG,ECOM/POS,29,M,Self Employed Professional,834010,999999,Unmarried,3000000,Professional Fee,46043.63,1
SG,ECOM/POS,29,M,Student,121003,49999,Unmarried,500000,Other,17888.26,1
SG,ECOM/POS,29,M,Student,402403,299999,Unmarried,500000,Saving,7422.7,1
SG,ECOM/POS,29,M,Student,712401,499999,Unmarried,500000,Professional Fee,2594.13,1
SG,ECOM/POS,30,F,Housewife,122017,49999,Married,1500000,Saving,517.73,1
SG,ECOM/POS,30,F,Housewife,411036,49999,Married,3000000,Saving,4694.59,1
SG,ECOM/POS,30,F,Salaried,110017,999999,Married,5000000,Salary,10481.38,1
SG,ECOM/POS,30,F,Salaried,110075,4999999,Unmarried,5000000,Salary,9219.46,1
SG,ECOM/POS,30,F,Salaried,121007,4999999,Unmarried,3000000,Salary,1842.53,1
SG,ECOM/POS,30,F,Salaried,133006,4999999,Unmarried,10000000,Salary,995.26,1
SG,ECOM/POS,30,F,Salaried,135001,4999999,Married,1500000,Salary,17480.88,1
SG,ECOM/POS,30,F,Salaried,201009,4999999,Married,1500000,Salary,15582.98,1
SG,ECOM/POS,30,F,Salaried,201011,4999999,Married,5000000,Salary,1316.49,1
SG,ECOM/POS,30,F,Salaried,201301,4999999,Unmarried,5000000,Salary,23609.1999999999,1
SG,ECOM/POS,30,F,Salaried,202001,4999999,Married,1500000,Salary,3479.66,1
SG,ECOM/POS,30,F,Salaried,282004,999999,Unmarried,1500000,Salary,559.72,1
SG,ECOM/POS,30,F,Salaried,400001,4999999,Unmarried,1500000,Salary,3721.35,1
SG,ECOM/POS,30,F,Salaried,400031,4999999,Married,500000,Salary,8163.06,1
SG,ECOM/POS,30,F,Salaried,400068,4999999,Married,10000000,Salary,15542.72,1
SG,ECOM/POS,30,F,Salaried,400072,4999999,Married,10000000,Salary,822.4,1
SG,ECOM/POS,30,F,Salaried,400705,499999,Married,500000,Salary,9416.12,1
SG,ECOM/POS,30,F,Salaried,403002,4999999,Unmarried,1500000,Salary,20129.1,1
SG,ECOM/POS,30,F,Salaried,411057,4999999,Married,3000000,Salary,4348.18,1
SG,ECOM/POS,30,F,Salaried,411061,4999999,Married,3000000,Salary,760.38,1
SG,ECOM/POS,30,F,Salaried,431006,4999999,Married,1500000,Salary,48265.93,1
SG,ECOM/POS,30,F,Salaried,462022,4999999,Married,3000000,Salary,313.97,1
SG,ECOM/POS,30,F,Salaried,500049,4999999,Married,5000000,Salary,2617.43,1
SG,ECOM/POS,30,F,Salaried,500090,4999999,Married,5000000,Salary,9247.74999999999,1
SG,ECOM/POS,30,F,Salaried,501401,999999,Married,3000000,Salary,1454.83,1
SG,ECOM/POS,30,F,Salaried,560008,999999,Married,3000000,Salary,10890.12,1
SG,ECOM/POS,30,F,Salaried,560029,4999999,Married,3000000,Salary,4163.35,1
SG,ECOM/POS,30,F,Salaried,560038,4999999,Married,1500000,Salary,4452.69,1
SG,ECOM/POS,30,F,Salaried,560042,4999999,Married,3000000,Salary,3849.49,1
SG,ECOM/POS,30,F,Salaried,560057,999999,Married,10000000,Salary,1305.12,1
SG,ECOM/POS,30,F,Salaried,560064,4999999,Married,3000000,Salary,17907.1399999999,1
SG,ECOM/POS,30,F,Salaried,560066,4999999,Married,3000000,Salary,14223.41,1
SG,ECOM/POS,30,F,Salaried,560067,4999999,Married,500000,Salary,2015.78,1
SG,ECOM/POS,30,F,Salaried,560068,499999,Married,500000,Salary,4991.26,1
SG,ECOM/POS,30,F,Salaried,560075,149999,Unmarried,500000,Salary,5760.21,1
SG,ECOM/POS,30,F,Salaried,560075,4999999,Married,5000000,Salary,1479.64,1
SG,ECOM/POS,30,F,Salaried,560078,4999999,Married,3000000,Salary,131411.05,1
SG,ECOM/POS,30,F,Salaried,560084,299999,Unmarried,500000,Salary,11563.55,1
SG,ECOM/POS,30,F,Salaried,560102,4999999,Married,1500000,Salary,14337.86,2
SG,ECOM/POS,30,F,Salaried,560102,4999999,Married,5000000,Salary,4956.41,1
SG,ECOM/POS,30,F,Salaried,560103,4999999,Married,10000000,Salary,37463.11,1
SG,ECOM/POS,30,F,Salaried,560103,5000000,Married,5000000,Salary,3459.47,1
SG,ECOM/POS,30,F,Salaried,577203,999999,Married,1500000,Salary,17876.6,1
SG,ECOM/POS,30,F,Salaried,580001,4999999,Unmarried,1500000,Salary,587.56,1
SG,ECOM/POS,30,F,Salaried,695583,4999999,Married,20000000,Salary,23400.92,1
SG,ECOM/POS,30,F,Salaried,711106,4999999,Married,1500000,Salary,16183.2,1
SG,ECOM/POS,30,F,Salaried,752055,4999999,Unmarried,500000,Salary,79023.31,1
SG,ECOM/POS,30,F,Salaried,784509,999999,Unmarried,500000,Salary,567.93,1
SG,ECOM/POS,30,F,Self Employed Non-Professional,560095,999999,Married,3000000,Salary,74469.2099999999,1
SG,ECOM/POS,30,F,Self Employed Professional,144003,999999,Married,1500000,Business Proceeds,239.17,1
SG,ECOM/POS,30,F,Self Employed Professional,160055,149999,Married,1500000,Business Proceeds,2035.23,1
SG,ECOM/POS,30,F,Self Employed Professional,387310,499999,Married,10000000,Business Proceeds,103226.28,1
SG,ECOM/POS,30,F,Self Employed Professional,400080,299999,Unmarried,1500000,Business Proceeds,2100.13,1
SG,ECOM/POS,30,F,Self Employed Professional,400097,999999,Married,500000,Professional Fee,40152.14,1
SG,ECOM/POS,30,F,Self Employed Professional,456010,999999,Married,3000000,Professional Fee,10207.34,1
SG,ECOM/POS,30,F,Self Employed Professional,600040,4999999,Married,1500000,Business Proceeds,70634.2399999999,1
SG,ECOM/POS,30,F,Self Employed Professional,700023,999999,Unmarried,3000000,Professional Fee,38543.48,1
SG,ECOM/POS,30,F,Self Employed Professional,734001,999999,Married,3000000,Other,801.89,1
SG,ECOM/POS,30,F,Student,281004,499999,Unmarried,500000,Investments,7352.66,1
SG,ECOM/POS,30,M,Retired/Pensioner,500072,999999,Married,3000000,Salary,7468.19,1
SG,ECOM/POS,30,M,Salaried,110018,999999,Unmarried,3000000,Salary,3633.01,1
SG,ECOM/POS,30,M,Salaried,110032,4999999,Married,1500000,Salary,326521.89,1
SG,ECOM/POS,30,M,Salaried,110058,4999999,Married,5000000,Salary,1435.17999999999,1
SG,ECOM/POS,30,M,Salaried,110096,4999999,Married,1500000,Salary,11272.4399999999,1
SG,ECOM/POS,30,M,Salaried,122003,4999999,Unmarried,3000000,Salary,15210.39,1
SG,ECOM/POS,30,M,Salaried,122008,4999999,Unmarried,10000000,Salary,3064.83999999999,1
SG,ECOM/POS,30,M,Salaried,141010,999999,Married,3000000,Salary,41161.69,1
SG,ECOM/POS,30,M,Salaried,176310,999999,Unmarried,1500000,Salary,603.65,1
SG,ECOM/POS,30,M,Salaried,201014,4999999,Married,1500000,Salary,55083.6799999999,1
SG,ECOM/POS,30,M,Salaried,201301,4999999,Married,500000,Salary,47649.02,1
SG,ECOM/POS,30,M,Salaried,201301,4999999,Married,10000000,Salary,38156.6599999999,1
SG,ECOM/POS,30,M,Salaried,201306,4999999,Married,3000000,Salary,11792.89,1
SG,ECOM/POS,30,M,Salaried,208017,5000000,Married,10000000,Salary,40458.0799999999,1
SG,ECOM/POS,30,M,Salaried,226030,4999999,Married,3000000,Salary,2970.08,1
SG,ECOM/POS,30,M,Salaried,246701,4999999,Married,5000000,Salary,27209.92,1
SG,ECOM/POS,30,M,Salaried,247001,4999999,Unmarried,1500000,Salary,85361.5599999999,1
SG,ECOM/POS,30,M,Salaried,250002,4999999,Unmarried,10000000,Salary,1260.13,1
SG,ECOM/POS,30,M,Salaried,303905,4999999,Unmarried,3000000,Salary,57971.98,1
SG,ECOM/POS,30,M,Salaried,380014,4999999,Married,10000000,Salary,20548.56,1
SG,ECOM/POS,30,M,Salaried,382421,4999999,Married,5000000,Salary,60778.91,1
SG,ECOM/POS,30,M,Salaried,382424,4999999,Unmarried,5000000,Salary,2976.92,1
SG,ECOM/POS,30,M,Salaried,400005,4999999,Married,10000000,Salary,33042.71,1
SG,ECOM/POS,30,M,Salaried,400042,4999999,Unmarried,10000000,Salary,40549.9399999999,1
SG,ECOM/POS,30,M,Salaried,400064,4999999,Married,1500000,Salary,53915.5099999999,1
SG,ECOM/POS,30,M,Salaried,400070,4999999,Unmarried,500000,Salary,1824.26,1
SG,ECOM/POS,30,M,Salaried,400075,49999,Married,1500000,Salary,1485.37,1
SG,ECOM/POS,30,M,Salaried,400078,4999999,Married,5000000,Saving,9778.56,1
SG,ECOM/POS,30,M,Salaried,400079,4999999,Married,1500000,Salary,1428.88,1
SG,ECOM/POS,30,M,Salaried,400089,4999999,Unmarried,10000000,Salary,12622.61,1
SG,ECOM/POS,30,M,Salaried,400099,999999,Unmarried,500000,Salary,4001.01,1
SG,ECOM/POS,30,M,Salaried,400610,4999999,Unmarried,3000000,Salary,6675.78,1
SG,ECOM/POS,30,M,Salaried,410206,4999999,Married,10000000,Salary,6748.65,1
SG,ECOM/POS,30,M,Salaried,410210,4999999,Married,10000000,Salary,19553.59,1
SG,ECOM/POS,30,M,Salaried,411007,4999999,Married,3000000,Salary,95.91,1
SG,ECOM/POS,30,M,Salaried,411057,149999,Married,3000000,Salary,30892.0199999999,1
SG,ECOM/POS,30,M,Salaried,411057,4999999,Married,3000000,Salary,1475.57,1
SG,ECOM/POS,30,M,Salaried,411057,4999999,Unmarried,1500000,Salary,29963.07,1
SG,ECOM/POS,30,M,Salaried,421503,4999999,Unmarried,1500000,Salary,66681.9,1
SG,ECOM/POS,30,M,Salaried,440034,4999999,Unmarried,10000000,Salary,28680.5,1
SG,ECOM/POS,30,M,Salaried,444601,4999999,Married,1500000,Salary,18023.71,1
SG,ECOM/POS,30,M,Salaried,462042,4999999,Married,1500000,Salary,16343.96,1
SG,ECOM/POS,30,M,Salaried,473001,149999,Married,500000,Salary,9052.04,1
SG,ECOM/POS,30,M,Salaried,500058,4999999,Married,3000000,Salary,135203.259999999,1
SG,ECOM/POS,30,M,Salaried,500076,5000000,Married,10000000,Salary,31059.66,1
SG,ECOM/POS,30,M,Salaried,500084,4999999,Married,1500000,Salary,667.94,1
SG,ECOM/POS,30,M,Salaried,500090,4999999,Married,3000000,Salary,166.87,1
SG,ECOM/POS,30,M,Salaried,517002,999999,Unmarried,3000000,Salary,27142.62,1
SG,ECOM/POS,30,M,Salaried,560002,999999,Unmarried,500000,Salary,123860.01,1
SG,ECOM/POS,30,M,Salaried,560004,4999999,Married,3000000,Salary,8736.75,1
SG,ECOM/POS,30,M,Salaried,560043,4999999,Married,1500000,Salary,23083.26,1
SG,ECOM/POS,30,M,Salaried,560048,4999999,Married,5000000,Salary,82.94,1
